OBJECT_ID,WINDCODES,INDUSTRYCODES
392981958,,
392982042,,
392982052,,6220103010:建筑与工程|6220103000:建筑与工程Ⅲ|6220100000:资本货物|6220000000:工业|857244.SI:其他专业工程|801724.SI:专业工程|801720.SI:建筑装饰(申万)|ON0302:申万行业|882422.WI:建筑与工程|882209.WI:建筑与工程Ⅲ|882102.WI:资本货物|882003.WI:工业|ON0308:Wind行业分类|886016.WI:建筑|3727:Wind主题行业|883003.WI:制造行业(证监会)|ON0303:Wind证监会行业|CI005007.WI:建筑(中信)|ON0301:中信行业|883005.WI:建筑行业(证监会)|ON03:行业
392982053,,6230101040:大卖场与超市|6230101000:食品与主要用品零售Ⅲ|6230100000:食品与主要用品零售Ⅱ|6230000000:日常消费|882476.WI:大卖场与超市|882231.WI:食品与主要用品零售Ⅲ|882110.WI:食品与主要用品零售Ⅱ|882005.WI:日常消费|ON0308:Wind行业分类|852311.SI:综合Ⅲ|801231.SI:综合Ⅱ|801230.SI:综合(申万)|ON0302:申万行业|883008.WI:商业贸易(证监会)|ON0303:Wind证监会行业|ON03:行业
392982054,,851721.SI:公交Ⅲ|801172.SI:公交Ⅱ|801170.SI:交通运输(申万)|ON0302:申万行业|ON03:行业
392982153,,6220201050:环境与设施服务|6220201000:商业服务与用品|6220200000:商业和专业服务|6220000000:工业|882432.WI:环境与设施服务|882214.WI:商业服务与用品|882103.WI:商业和专业服务|882003.WI:工业|ON0308:Wind行业分类|882509.WI:房地产开发|882247.WI:房地产管理与开发|882118.WI:房地产|882007.WI:金融|6240401020:房地产开发|6240401000:房地产管理与开发|6240400000:房地产|6240000000:金融|851811.SI:房地产开发Ⅲ|801181.SI:房地产开发Ⅱ|801180.SI:房地产(申万)|ON0302:申万行业|882414.WI:金属非金属|882205.WI:金属、非金属与采矿|882101.WI:材料Ⅱ|882002.WI:材料|850552.SI:铜|801055.SI:工业金属|801050.SI:有色金属(申万)|6215104020:金属非金属|6215104000:金属、非金属与采矿|6215100000:材料Ⅱ|6215000000:材料|886024.WI:环保|3727:Wind主题行业|883004.WI:公用事业(证监会)|ON0303:Wind证监会行业|883011.WI:社会服务(证监会)|CI005004.WI:电力及公用事业(中信)|ON0301:中信行业|886057.WI:房地产|CI005023.WI:房地产(中信)|883010.WI:房地产(证监会)|886010.WI:基本金属|CI005003.WI:有色金属(中信)|883002.WI:采掘行业(证监会)|883003.WI:制造行业(证监会)|883107.WI:金属非金属(证监会)|ON03:行业
392982206,,
392982208,1600614:上海鼎立科技发展(集团)股份有限公司|3783:非上市公司|2002156:东方证券股份有限公司|830899.OC:联讯证券|ON0207:三板股|ON02:公司,
392982291,qgbd0BNZtr:巴西国家石油公司|3783:非上市公司|ON02:公司,
392984091,AGFI.WI:沪银|ON0241:Wind商品|NMFI.WI:Wind贵金属|NH0400:南华金属收益率|1485:商品类|NH0100:南华商品收益率|CCFI.WI:Wind商品|ON02:公司,882416.WI:贵金属与矿石|882205.WI:金属、非金属与采矿|882101.WI:材料Ⅱ|882002.WI:材料|ON0308:Wind行业分类|6215104040:贵金属与矿石|6215104000:金属、非金属与采矿|6215100000:材料Ⅱ|6215000000:材料|6210102010:综合性石油天然气|6210102000:石油、天然气与供消费用燃料|6210100000:能源Ⅱ|6210000000:能源|850313.SI:石油贸易|801035.SI:石油化工|801030.SI:化工(申万)|ON0302:申万行业|882402.WI:综合性石油天然气|882201.WI:石油、天然气与供消费用燃料|882100.WI:能源Ⅱ|882001.WI:能源|6255102010:燃气|6255102000:燃气Ⅲ|6255100000:公用事业Ⅱ|6255000000:公用事业|851631.SI:燃气Ⅲ|801163.SI:燃气Ⅱ|801160.SI:公用事业(申万)|882529.WI:燃气|882259.WI:燃气Ⅲ|882123.WI:公用事业Ⅱ|882010.WI:公用事业|6210101010:石油天然气钻井|6210101000:能源设备与服务|850241.SI:油气钻采服务|801024.SI:采掘服务Ⅱ|801020.SI:采掘(申万)|882400.WI:石油天然气钻井|882200.WI:能源设备与服务|886011.WI:贵金属|3727:Wind主题行业|886010.WI:基本金属|CI005003.WI:有色金属(中信)|ON0301:中信行业|883002.WI:采掘行业(证监会)|ON0303:Wind证监会行业|883107.WI:金属非金属(证监会)|886002.WI:石油天然气|883003.WI:制造行业(证监会)|883105.WI:石油化工(证监会)|CI005001.WI:石油石化(中信)|886066.WI:燃气|883004.WI:公用事业(证监会)|CI005004.WI:电力及公用事业(中信)|ON03:行业
392984092,AGFI.WI:沪银|ON0241:Wind商品|NMFI.WI:Wind贵金属|NH0400:南华金属收益率|1485:商品类|NH0100:南华商品收益率|CCFI.WI:Wind商品|ON02:公司,882416.WI:贵金属与矿石|882205.WI:金属、非金属与采矿|882101.WI:材料Ⅱ|882002.WI:材料|ON0308:Wind行业分类|6215104040:贵金属与矿石|6215104000:金属、非金属与采矿|6215100000:材料Ⅱ|6215000000:材料|886011.WI:贵金属|3727:Wind主题行业|886010.WI:基本金属|CI005003.WI:有色金属(中信)|ON0301:中信行业|883002.WI:采掘行业(证监会)|ON0303:Wind证监会行业|883107.WI:金属非金属(证监会)|ON03:行业
392980037,837602.OC:生物柴油|ON0207:三板股|T26109.OC:关键词,
392983912,AGFI.WI:沪银|ON0241:Wind商品|NMFI.WI:Wind贵金属|NH0400:南华金属收益率|1485:商品类|NH0100:南华商品收益率|AUFI.WI:沪金|CCFI.WI:Wind商品|ON02:公司,6210102010:综合性石油天然气|6210102000:石油、天然气与供消费用燃料|6210100000:能源Ⅱ|6210000000:能源|850313.SI:石油贸易|801035.SI:石油化工|801030.SI:化工(申万)|ON0302:申万行业|882402.WI:综合性石油天然气|882201.WI:石油、天然气与供消费用燃料|882100.WI:能源Ⅱ|882001.WI:能源|ON0308:Wind行业分类|6210101010:石油天然气钻井|6210101000:能源设备与服务|850241.SI:油气钻采服务|801024.SI:采掘服务Ⅱ|801020.SI:采掘(申万)|882400.WI:石油天然气钻井|882200.WI:能源设备与服务|886002.WI:石油天然气|3727:Wind主题行业|883002.WI:采掘行业(证监会)|ON0303:Wind证监会行业|883003.WI:制造行业(证监会)|883105.WI:石油化工(证监会)|CI005001.WI:石油石化(中信)|ON0301:中信行业|ON03:行业|882416.WI:贵金属与矿石|882205.WI:金属、非金属与采矿|882101.WI:材料Ⅱ|882002.WI:材料|6215104040:贵金属与矿石|6215104000:金属、非金属与采矿|6215100000:材料Ⅱ|6215000000:材料|886011.WI:贵金属|886010.WI:基本金属|CI005003.WI:有色金属(中信)|883107.WI:金属非金属(证监会)
392984099,,
392984157,AGFI.WI:沪银|ON0241:Wind商品|NMFI.WI:Wind贵金属|NH0400:南华金属收益率|1485:商品类|NH0100:南华商品收益率|CCFI.WI:Wind商品|ON02:公司,882416.WI:贵金属与矿石|882205.WI:金属、非金属与采矿|882101.WI:材料Ⅱ|882002.WI:材料|ON0308:Wind行业分类|6215104040:贵金属与矿石|6215104000:金属、非金属与采矿|6215100000:材料Ⅱ|6215000000:材料|886011.WI:贵金属|3727:Wind主题行业|886010.WI:基本金属|CI005003.WI:有色金属(中信)|ON0301:中信行业|883002.WI:采掘行业(证监会)|ON0303:Wind证监会行业|883107.WI:金属非金属(证监会)|ON03:行业
392984160,AGFI.WI:沪银|ON0241:Wind商品|NMFI.WI:Wind贵金属|NH0400:南华金属收益率|1485:商品类|NH0100:南华商品收益率|CCFI.WI:Wind商品|ON02:公司,882416.WI:贵金属与矿石|882205.WI:金属、非金属与采矿|882101.WI:材料Ⅱ|882002.WI:材料|ON0308:Wind行业分类|6215104040:贵金属与矿石|6215104000:金属、非金属与采矿|6215100000:材料Ⅱ|6215000000:材料|886011.WI:贵金属|3727:Wind主题行业|886010.WI:基本金属|CI005003.WI:有色金属(中信)|ON0301:中信行业|883002.WI:采掘行业(证监会)|ON0303:Wind证监会行业|883107.WI:金属非金属(证监会)|ON03:行业
392984162,AGFI.WI:沪银|ON0241:Wind商品|NMFI.WI:Wind贵金属|NH0400:南华金属收益率|1485:商品类|NH0100:南华商品收益率|CCFI.WI:Wind商品|ON02:公司,882416.WI:贵金属与矿石|882205.WI:金属、非金属与采矿|882101.WI:材料Ⅱ|882002.WI:材料|ON0308:Wind行业分类|6215104040:贵金属与矿石|6215104000:金属、非金属与采矿|6215100000:材料Ⅱ|6215000000:材料|6210102010:综合性石油天然气|6210102000:石油、天然气与供消费用燃料|6210100000:能源Ⅱ|6210000000:能源|850313.SI:石油贸易|801035.SI:石油化工|801030.SI:化工(申万)|ON0302:申万行业|882402.WI:综合性石油天然气|882201.WI:石油、天然气与供消费用燃料|882100.WI:能源Ⅱ|882001.WI:能源|6255102010:燃气|6255102000:燃气Ⅲ|6255100000:公用事业Ⅱ|6255000000:公用事业|851631.SI:燃气Ⅲ|801163.SI:燃气Ⅱ|801160.SI:公用事业(申万)|882529.WI:燃气|882259.WI:燃气Ⅲ|882123.WI:公用事业Ⅱ|882010.WI:公用事业|6210101010:石油天然气钻井|6210101000:能源设备与服务|850241.SI:油气钻采服务|801024.SI:采掘服务Ⅱ|801020.SI:采掘(申万)|882400.WI:石油天然气钻井|882200.WI:能源设备与服务|886011.WI:贵金属|3727:Wind主题行业|886010.WI:基本金属|CI005003.WI:有色金属(中信)|ON0301:中信行业|883002.WI:采掘行业(证监会)|ON0303:Wind证监会行业|883107.WI:金属非金属(证监会)|886002.WI:石油天然气|883003.WI:制造行业(证监会)|883105.WI:石油化工(证监会)|CI005001.WI:石油石化(中信)|886066.WI:燃气|883004.WI:公用事业(证监会)|CI005004.WI:电力及公用事业(中信)|ON03:行业
392984197,,
392982056,600743:中国人民银行|378301:发债主体|3783:非上市公司|ON02:公司,882509.WI:房地产开发|882247.WI:房地产管理与开发|882118.WI:房地产|882007.WI:金融|ON0308:Wind行业分类|6240401020:房地产开发|6240401000:房地产管理与开发|6240400000:房地产|6240000000:金融|886057.WI:房地产|3727:Wind主题行业|CI005023.WI:房地产(中信)|ON0301:中信行业|883010.WI:房地产(证监会)|ON0303:Wind证监会行业|ON03:行业
392984237,AGFI.WI:沪银|ON0241:Wind商品|NMFI.WI:Wind贵金属|NH0400:南华金属收益率|1485:商品类|NH0100:南华商品收益率|CCFI.WI:Wind商品|ON02:公司,882416.WI:贵金属与矿石|882205.WI:金属、非金属与采矿|882101.WI:材料Ⅱ|882002.WI:材料|ON0308:Wind行业分类|6215104040:贵金属与矿石|6215104000:金属、非金属与采矿|6215100000:材料Ⅱ|6215000000:材料|6210102010:综合性石油天然气|6210102000:石油、天然气与供消费用燃料|6210100000:能源Ⅱ|6210000000:能源|882402.WI:综合性石油天然气|882201.WI:石油、天然气与供消费用燃料|882100.WI:能源Ⅱ|882001.WI:能源|886011.WI:贵金属|3727:Wind主题行业|886010.WI:基本金属|CI005003.WI:有色金属(中信)|ON0301:中信行业|883002.WI:采掘行业(证监会)|ON0303:Wind证监会行业|883107.WI:金属非金属(证监会)|886002.WI:石油天然气|883003.WI:制造行业(证监会)|883105.WI:石油化工(证监会)|CI005001.WI:石油石化(中信)|ON03:行业
392984240,AGFI.WI:沪银|ON0241:Wind商品|NMFI.WI:Wind贵金属|NH0400:南华金属收益率|1485:商品类|NH0100:南华商品收益率|CCFI.WI:Wind商品|ON02:公司,6210102010:综合性石油天然气|6210102000:石油、天然气与供消费用燃料|6210100000:能源Ⅱ|6210000000:能源|882402.WI:综合性石油天然气|882201.WI:石油、天然气与供消费用燃料|882100.WI:能源Ⅱ|882001.WI:能源|ON0308:Wind行业分类|882416.WI:贵金属与矿石|882205.WI:金属、非金属与采矿|882101.WI:材料Ⅱ|882002.WI:材料|6215104040:贵金属与矿石|6215104000:金属、非金属与采矿|6215100000:材料Ⅱ|6215000000:材料|886002.WI:石油天然气|3727:Wind主题行业|883002.WI:采掘行业(证监会)|ON0303:Wind证监会行业|883003.WI:制造行业(证监会)|883105.WI:石油化工(证监会)|CI005001.WI:石油石化(中信)|ON0301:中信行业|886011.WI:贵金属|886010.WI:基本金属|CI005003.WI:有色金属(中信)|883107.WI:金属非金属(证监会)|ON03:行业
392984241,AUFI.WI:沪金|ON0241:Wind商品|NMFI.WI:Wind贵金属|NH0400:南华金属收益率|1485:商品类|NH0100:南华商品收益率|AGFI.WI:沪银|CCFI.WI:Wind商品|ON02:公司,6210102010:综合性石油天然气|6210102000:石油、天然气与供消费用燃料|6210100000:能源Ⅱ|6210000000:能源|850313.SI:石油贸易|801035.SI:石油化工|801030.SI:化工(申万)|ON0302:申万行业|882402.WI:综合性石油天然气|882201.WI:石油、天然气与供消费用燃料|882100.WI:能源Ⅱ|882001.WI:能源|ON0308:Wind行业分类|6210101010:石油天然气钻井|6210101000:能源设备与服务|850241.SI:油气钻采服务|801024.SI:采掘服务Ⅱ|801020.SI:采掘(申万)|882400.WI:石油天然气钻井|882200.WI:能源设备与服务|6215104030:黄金|6215104000:金属、非金属与采矿|6215100000:材料Ⅱ|6215000000:材料|850531.SI:黄金Ⅲ|801053.SI:黄金Ⅱ|801050.SI:有色金属(申万)|882415.WI:黄金|882205.WI:金属、非金属与采矿|882101.WI:材料Ⅱ|882002.WI:材料|6215104040:贵金属与矿石|886002.WI:石油天然气|3727:Wind主题行业|883002.WI:采掘行业(证监会)|ON0303:Wind证监会行业|883003.WI:制造行业(证监会)|883105.WI:石油化工(证监会)|CI005001.WI:石油石化(中信)|ON0301:中信行业|886011.WI:贵金属|886010.WI:基本金属|CI005003.WI:有色金属(中信)|883107.WI:金属非金属(证监会)|882416.WI:贵金属与矿石|ON03:行业
392984328,600743:中国人民银行|378301:发债主体|3783:非上市公司|T26109.OC:关键词|ON0207:三板股|ON02:公司,
392988677,,852021.SI:贸易Ⅲ|801202.SI:贸易Ⅱ|801200.SI:商业贸易(申万)|ON0302:申万行业|6220107010:贸易公司与工业品经销商|6220107000:贸易公司与工业品经销商Ⅲ|6220100000:资本货物|6220000000:工业|882428.WI:贸易公司与工业品经销商|882213.WI:贸易公司与工业品经销商Ⅲ|882102.WI:资本货物|882003.WI:工业|ON0308:Wind行业分类|886022.WI:贸易|3727:Wind主题行业|CI005014.WI:商贸零售(中信)|ON0301:中信行业|883008.WI:商业贸易(证监会)|ON0303:Wind证监会行业|ON03:行业
392988687,,
392988709,,
392988633,T26109.OC:关键词|ON0207:三板股|ON02:公司,
392988737,,
392988783,838275.OC:驱动力|ON0207:三板股|838267.OC:新世纪,
392988803,T26406.OC:邓老凉茶|ON0207:三板股|ON02:公司,
392988931,,6245203020:电子制造服务|6245203000:电子设备、仪器和元件|6245200000:技术硬件与设备|6245000000:信息技术|882520.WI:电子制造服务|882253.WI:电子设备、仪器和元件|882120.WI:技术硬件与设备|882008.WI:信息技术|ON0308:Wind行业分类|882446.WI:消费电子产品|882222.WI:家庭耐用消费品|882106.WI:耐用消费品与服装|882004.WI:可选消费|6225201010:消费电子产品|6225201000:家庭耐用消费品|6225200000:耐用消费品与服装|6225000000:可选消费|886062.WI:电子元器件|3727:Wind主题行业|CI005025.WI:电子元器件(中信)|ON0301:中信行业|883003.WI:制造行业(证监会)|ON0303:Wind证监会行业|883106.WI:电子行业(证监会)|886035.WI:家用电器|CI005009.WI:轻工制造(中信)|ON03:行业
392988965,399006.SZ:创业板指|ON0209:沪深|T14823.OC:正本清源(挂牌终止)|ON0207:三板股|399012.SZ:创业300|ON02:公司,
392988974,,
392988976,HSI.HI:恒生|ON0221:港股|837621.OC:决策者|ON0207:三板股|ON02:公司|1658.HK:邮储银行|ON0204:港股|0005.HK:汇丰控股|1831.HK:十方控股|0861.HK:神州控股,
392989006,2002253:中国宝武钢铁集团有限公司|378301:发债主体|3783:非上市公司|86020.HK:Baosteel Group Corporation 4.15% 人民币债券2017年|1475:香港企债|1467:所有债券|132001.SH:14宝钢EB|1471:可转债|ON02:公司|600019.SH:宝钢股份|ON0201:A股,882417.WI:钢铁|882205.WI:金属、非金属与采矿|882101.WI:材料Ⅱ|882002.WI:材料|ON0308:Wind行业分类|6215104050:钢铁|6215104000:金属、非金属与采矿|6215100000:材料Ⅱ|6215000000:材料|6215104040:贵金属与矿石|886012.WI:钢铁|3727:Wind主题行业|886010.WI:基本金属|CI005005.WI:钢铁(中信)|ON0301:中信行业|883107.WI:金属非金属(证监会)|ON0303:Wind证监会行业|882416.WI:贵金属与矿石|886011.WI:贵金属|CI005003.WI:有色金属(中信)|883002.WI:采掘行业(证监会)|ON03:行业
392989008,T26109.OC:关键词|ON0207:三板股|ON02:公司,852051.SI:一般物业经营|801205.SI:商业物业经营|801200.SI:商业贸易(申万)|ON0302:申万行业|882462.WI:电影与娱乐|882226.WI:媒体Ⅲ|882108.WI:媒体Ⅱ|882004.WI:可选消费|ON0308:Wind行业分类|6225401030:电影与娱乐|6225401000:媒体Ⅲ|6225400000:媒体Ⅱ|6225000000:可选消费|852033.SI:多业态零售|801203.SI:一般零售|886041.WI:文化传媒|3727:Wind主题行业|CI005028.WI:传媒(中信)|ON0301:中信行业|883012.WI:文化传播(证监会)|ON0303:Wind证监会行业|ON03:行业
392987696,04C9489501:天弘基金管理有限公司|3783:非上市公司|420002.OF:天弘永利债券A|ON0203:基金|420005.OF:天弘周期策略|420008.OF:天弘债券型发起式A|420102.OF:天弘永利债券B|420108.OF:天弘债券型发起式B|000245.OF:天弘稳利B|000306.OF:天弘弘利|150027.SZ:添利B|150046.OF:天弘丰利分级B|150147.SZ:同利B|164205!1.SZ:天弘深成|164207.OF:天弘添利分级A|164208.OF:天弘丰利|164210.OF:天弘同利|000198.OF:天弘余额宝|000244.OF:天弘稳利A|150027.OF:天弘添利分级B|150046.SZ:丰利B|150147.OF:天弘同利分级B|164205.OF:天弘鑫动力|164206.OF:天弘添利|164209.OF:天弘丰利分级A|164211.OF:天弘同利分级A|420001.OF:天弘精选|420003.OF:天弘永定成长|420006.OF:天弘现金A|420009.OF:天弘安康养老|420106.OF:天弘现金B|ON02:公司,
392989031,,
392989034,50148B8501:零度智控(北京)智能科技有限公司|3783:非上市公司|ON02:公司|02m1xXyfFm:金浦投资控股集团有限公司,882420.WI:航天航空与国防|882207.WI:航天航空与国防Ⅲ|882102.WI:资本货物|882003.WI:工业|ON0308:Wind行业分类|6220101010:航天航空与国防|6220101000:航天航空与国防Ⅲ|6220100000:资本货物|6220000000:工业|6225504020:电脑与电子产品零售|6225504000:专营零售|6225500000:零售业|6225000000:可选消费|886015.WI:航天军工|3727:Wind主题行业|886026.WI:航空|CI005012.WI:国防军工(中信)|ON0301:中信行业|882470.WI:电脑与电子产品零售|882230.WI:专营零售|882109.WI:零售业|882004.WI:可选消费|886035.WI:家用电器|886042.WI:零售|CI005027.WI:计算机(中信)|883007.WI:信息技术(证监会)|ON0303:Wind证监会行业|883106.WI:电子行业(证监会)|CI005014.WI:商贸零售(中信)|883008.WI:商业贸易(证监会)|ON03:行业
392989107,,
392989113,ZUunnLgCeJ:建湖县城市建设投资有限公司|378301:发债主体|3783:非上市公司|124164.SH:PR建城投|1474:企债|1467:所有债券|1380061.IB:13建湖债|1580161.IB:15建湖债|127222.SH:15建湖债|127460.SH:16建湖项|1624028.IB:16建湖棚改项目债|ON02:公司,
392989119,2024267:广发银行股份有限公司|378301:发债主体|3783:非上市公司|1219001.IB:12广发次级债|1469:金融债|1467:所有债券|111620036.IB:16广发银行CD036|1589151.IB:15启元1C|1478:资产支持证券|111620033.IB:16广发银行CD033|1428016.IB:14广发二级|111620047.IB:16广发银行CD047|111620102.IB:16广发银行CD102|111620136.IB:16广发银行CD136|111620151.IB:16广发银行CD151|111620037.IB:16广发银行CD037|111620108.IB:16广发银行CD108|111620149.IB:16广发银行CD149|111620150.IB:16广发银行CD150|zc16121305.IB:16臻元1A2|111620051.IB:16广发银行CD051|111620147.IB:16广发银行CD147|111620062.IB:16广发银行CD062|111620073.IB:16广发银行CD073|111620077.IB:16广发银行CD077|111620143.IB:16广发银行CD143|111620154.IB:16广发银行CD154|zc16121304.IB:16臻元1A1|111620034.IB:16广发银行CD034|1528004.IB:15广发银行二级|1628004.IB:16广发银行01|1628011.IB:16广发银行02|111620100.IB:16广发银行CD100|111620148.IB:16广发银行CD148|111620153.IB:16广发银行CD153|111620074.IB:16广发银行CD074|zc16121307.IB:16臻元1C|1689012.IB:16启元1C|111620070.IB:16广发银行CD070|111620105.IB:16广发银行CD105|111620138.IB:16广发银行CD138|111620140.IB:16广发银行CD140|111620146.IB:16广发银行CD146|zc16121306.IB:16臻元1B|1589150.IB:15启元1B|111620152.IB:16广发银行CD152|ON02:公司,
392982399,,
392982403,,
392982404,,
392982405,,
392982431,,
392982406,,
392982437,,
392982447,,
392982449,,6220201050:环境与设施服务|6220201000:商业服务与用品|6220200000:商业和专业服务|6220000000:工业|882432.WI:环境与设施服务|882214.WI:商业服务与用品|882103.WI:商业和专业服务|882003.WI:工业|ON0308:Wind行业分类|886024.WI:环保|3727:Wind主题行业|883004.WI:公用事业(证监会)|ON0303:Wind证监会行业|883011.WI:社会服务(证监会)|CI005004.WI:电力及公用事业(中信)|ON0301:中信行业|ON03:行业
392982462,,
392982482,,
392982485,a6MdSAdi0z:北京奔驰汽车有限公司|378301:发债主体|3783:非上市公司|031491110.IB:14北京奔驰PPN001|1474:企债|1467:所有债券|ON02:公司,6225102010:汽车制造|6225102000:汽车|6225100000:汽车与汽车零部件|6225000000:可选消费|882444.WI:汽车制造|882221.WI:汽车|882105.WI:汽车与汽车零部件|882004.WI:可选消费|ON0308:Wind行业分类|886033.WI:汽车|3727:Wind主题行业|883003.WI:制造行业(证监会)|ON0303:Wind证监会行业|CI005009.WI:轻工制造(中信)|ON0301:中信行业|CI005013.WI:汽车(中信)|ON03:行业
392982488,,882509.WI:房地产开发|882247.WI:房地产管理与开发|882118.WI:房地产|882007.WI:金融|ON0308:Wind行业分类|6240401020:房地产开发|6240401000:房地产管理与开发|6240400000:房地产|6240000000:金融|886057.WI:房地产|3727:Wind主题行业|CI005023.WI:房地产(中信)|ON0301:中信行业|883010.WI:房地产(证监会)|ON0303:Wind证监会行业|ON03:行业
392982504,,
392982505,,
392982506,,
392982531,,
392981666,SPX.GI:标普500|ON0210:海外|DJI.GI:道琼斯工业|IXIC.GI:纳斯达克,6220107010:贸易公司与工业品经销商|6220107000:贸易公司与工业品经销商Ⅲ|6220100000:资本货物|6220000000:工业|882428.WI:贸易公司与工业品经销商|882213.WI:贸易公司与工业品经销商Ⅲ|882102.WI:资本货物|882003.WI:工业|ON0308:Wind行业分类|886022.WI:贸易|3727:Wind主题行业|CI005014.WI:商贸零售(中信)|ON0301:中信行业|883008.WI:商业贸易(证监会)|ON0303:Wind证监会行业|ON03:行业
392982557,,
392982565,,
392982589,,
392982611,,
392982668,,
392984330,,851243.SI:乳品|801124.SI:食品加工|801120.SI:食品饮料(申万)|ON0302:申万行业|ON03:行业
392984352,300372.SZ:欣泰电气|000750.SZ:国海证券|16P76D7B89:中粮集团有限公司|378301:发债主体|3783:非上市公司|04M571A459:中国核工业建设集团公司|600887.SH:伊利股份|600019.SH:宝钢股份|3c3A5AD079:中国旅游集团公司|601857.SH:中国石油|16G3B2175F:中国中材集团有限公司|000002.SZ:万科A|600005.SH:武钢股份|000623.SZ:吉林敖东|078047.IB:07中粮债|1474:企债|1467:所有债券|101554059.IB:15中粮MTN001|101654069.IB:16中粮MTN001|101651047.IB:16中粮MTN002|1382299.IB:13中核建MTN1|101455006.IB:14中核建MTN001|101468006.IB:14中核建MTN002|101568002.IB:15中核建MTN001|031562039.IB:15中核建PPN001|101659059.IB:16中核工MTN001|1182007.IB:11港中旅MTN1|1282174.IB:12港中旅MTN1|101473004.IB:14港中旅MTN001|101473010.IB:14港中旅MTN002|1282448.IB:12中材集MTN1|101369003.IB:13中材集MTN001|101469026.IB:14中材集MTN001|101669010.IB:16中材集MTN001|101669021.IB:16中材集MTN002|ON0201:A股|ON02:公司|T26485.OC:新闻网|ON0207:三板股|118923.SZ:15国海02|1469:金融债|112244.SZ:15国海债|118917.SZ:15国海01|RBFI.WI:螺纹|ON0241:Wind商品|JJRI.WI:Wind煤焦钢矿|NH0400:南华金属收益率|1485:商品类|NH0100:南华商品收益率|CCFI.WI:Wind商品,
392984394,000157.SZ:中联重科|ON0201:A股|ON02:公司,
392984414,8PsizJOpOv:韩泰轮胎有限公司|3783:非上市公司|ON02:公司,
392984422,,6245201020:通信设备|6245201000:通信设备Ⅲ|6245200000:技术硬件与设备|6245000000:信息技术|882516.WI:通信设备|882251.WI:通信设备Ⅲ|882120.WI:技术硬件与设备|882008.WI:信息技术|ON0308:Wind行业分类|886060.WI:通信设备|3727:Wind主题行业|CI005026.WI:通信(中信)|ON0301:中信行业|883007.WI:信息技术(证监会)|ON0303:Wind证监会行业|ON03:行业
392984436,2anPSLNCJX:爱立信(中国)通信有限公司|3783:非上市公司|2498.TW:宏达电|ON0224:台股|yuKY9OnTAx:索尼(中国)有限公司|3vF51A420F:飞利浦(中国)投资有限公司|ON02:公司|002450.SZ:康得新|ON0201:A股|600804.SH:鹏博士|300481.SZ:濮阳惠成|000063.SZ:中兴通讯,
392984482,Efu7HqhRl3:平安健康互联网股份有限公司|3783:非上市公司|ON02:公司,
392984485,HSI.HI:恒生|ON0221:港股|HSPI.HI:恒生地产类|HSCCI.HI:恒生红筹|HSCEI.HI:恒生国企|HSCI.HI:恒生综指|ON02:公司,
392984519,,6245101010:互联网软件与服务|6245101000:互联网软件与服务Ⅲ|6245100000:软件与服务|6245000000:信息技术|882510.WI:互联网软件与服务|882248.WI:互联网软件与服务Ⅲ|882119.WI:软件与服务|882008.WI:信息技术|ON0308:Wind行业分类|886058.WI:互联网|3727:Wind主题行业|883007.WI:信息技术(证监会)|ON0303:Wind证监会行业|ON03:行业
392984534,600348.SH:阳泉煤业|601857.SH:中国石油|ON0201:A股|ON02:公司,
392984539,NH0500:南华能源化工收益率|1485:商品类|NH0100:南华商品收益率|ON02:公司,
392984587,,882528.WI:电力|882258.WI:电力Ⅲ|882123.WI:公用事业Ⅱ|882010.WI:公用事业|ON0308:Wind行业分类|6255101010:电力|6255101000:电力Ⅲ|6255100000:公用事业Ⅱ|6255000000:公用事业|886017.WI:电工电网|3727:Wind主题行业|886065.WI:电力|883004.WI:公用事业(证监会)|ON0303:Wind证监会行业|CI005004.WI:电力及公用事业(中信)|ON0301:中信行业|ON03:行业
392984591,600743:中国人民银行|378301:发债主体|3783:非上市公司|ON02:公司,
392984594,,
392984632,601788.SH:光大证券|ON0201:A股|ON02:公司,801193.SI:证券Ⅱ|801790.SI:非银金融(申万)|ON0302:申万行业|ON03:行业
392984634,2021321:复旦大学|3783:非上市公司|ON02:公司,851921.SI:多元金融Ⅲ|801191.SI:多元金融Ⅱ|801790.SI:非银金融(申万)|ON0302:申万行业|ON03:行业
392984642,,
392984644,,
392984405,000001.SH:上证综指|ON0209:沪深|399001.SZ:深证成指|ON02:公司,
392984714,,
392984762,,
392984764,,851921.SI:多元金融Ⅲ|801191.SI:多元金融Ⅱ|801790.SI:非银金融(申万)|ON0302:申万行业|ON03:行业
392989121,834678.OC:东方网|ON0207:三板股|ON02:公司,
392989135,,882528.WI:电力|882258.WI:电力Ⅲ|882123.WI:公用事业Ⅱ|882010.WI:公用事业|ON0308:Wind行业分类|6255101010:电力|6255101000:电力Ⅲ|6255100000:公用事业Ⅱ|6255000000:公用事业|857244.SI:其他专业工程|801724.SI:专业工程|801720.SI:建筑装饰(申万)|ON0302:申万行业|886017.WI:电工电网|3727:Wind主题行业|886065.WI:电力|883004.WI:公用事业(证监会)|ON0303:Wind证监会行业|CI005004.WI:电力及公用事业(中信)|ON0301:中信行业|ON03:行业
392989201,Ak8PzTrGv1:满懿(上海)房地产咨询有限公司|3783:非上市公司|T26418.OC:新生力|ON0207:三板股|ON02:公司,
392989202,,
392989240,TSLA.O:特斯拉汽车|ON0205:美股|ON02:公司,
